,user_id,call_type,road_len,gps_len,road,gps,time,ptime
805,117,1,75,69,"[5145, 10186, 9631, 9629, 1877, 398, 5158, 394, 6766, 4879, 5022, 354, 353, 505, 3194, 1657, 7993, 252, 7607, 8741, 154, 7994, 10251, 10344, 6716, 1637, 1646, 10341, 6707, 4889, 688, 694, 2286, 7980, 6670, 692, 61, 6915, 6468, 7388, 697, 699, 730, 1614, 7329, 728, 7331, 7053, 6458, 36, 5383, 5379, 7383, 10416, 33, 6456, 996, 28, 26, 34, 7973, 35, 36, 5383, 5379, 7383, 10416, 33, 6456, 996, 29, 10276, 7266, 7271, 8220]","[[-8.639928, 41.159754], [-8.639937, 41.159754], [-8.639973, 41.159745], [-8.640558, 41.159853], [-8.640639, 41.159871], [-8.640648, 41.15988], [-8.641413, 41.160015], [-8.640828, 41.16051], [-8.639253, 41.161104], [-8.63775, 41.161707], [-8.63631, 41.16231], [-8.634807, 41.16303], [-8.633916, 41.163417], [-8.633493, 41.163147], [-8.632431, 41.16195], [-8.63127, 41.160402], [-8.630253, 41.159205], [-8.629992, 41.158827], [-8.629956, 41.158593], [-8.630325, 41.157846], [-8.629839, 41.157117], [-8.629596, 41.157054], [-8.628885, 41.156937], [-8.628723, 41.157], [-8.62848, 41.157009], [-8.627841, 41.156235], [-8.6274, 41.155524], [-8.62695, 41.154714], [-8.6265, 41.153499], [-8.626293, 41.15286], [-8.625852, 41.151339], [-8.62587, 41.150601], [-8.625645, 41.149233], [-8.625528, 41.148918], [-8.62551, 41.148891], [-8.625501, 41.148873], [-8.625474, 41.148747], [-8.625411, 41.148648], [-8.625285, 41.148549], [-8.625285, 41.148549], [-8.623629, 41.147937], [-8.622918, 41.147757], [-8.622675, 41.147694], [-8.622243, 41.147631], [-8.621397, 41.147478], [-8.620479, 41.147271], [-8.620452, 41.147181], [-8.620434, 41.147127], [-8.620416, 41.147064], [-8.620353, 41.146812], [-8.620371, 41.146821], [-8.620281, 41.146497], [-8.619624, 41.146101], [-8.61876, 41.146227], [-8.618229, 41.146308], [-8.617626, 41.146137], [-8.617311, 41.144931], [-8.616096, 41.145219], [-8.614863, 41.145714], [-8.6148, 41.145741], [-8.613711, 41.146011], [-8.612604, 41.146011], [-8.61219, 41.14602], [-8.612118, 41.146029], [-8.611884, 41.146074], [-8.611038, 41.14611], [-8.610219, 41.146398], [-8.609184, 41.146767], [-8.609013, 41.14683]]","[1372700536, 1372700551, 1372700566, 1372700581, 1372700596, 1372700611, 1372700626, 1372700641, 1372700656, 1372700671, 1372700686, 1372700701, 1372700716, 1372700731, 1372700746, 1372700761, 1372700776, 1372700791, 1372700806, 1372700821, 1372700836, 1372700851, 1372700866, 1372700881, 1372700896, 1372700911, 1372700926, 1372700941, 1372700956, 1372700971, 1372700986, 1372701001, 1372701016, 1372701031, 1372701046, 1372701061, 1372701076, 1372701091, 1372701106, 1372701121, 1372701166, 1372701181, 1372701196, 1372701211, 1372701226, 1372701241, 1372701256, 1372701271, 1372701286, 1372701301, 1372701316, 1372701331, 1372701346, 1372701361, 1372701376, 1372701391, 1372701406, 1372701421, 1372701436, 1372701451, 1372701466, 1372701481, 1372701496, 1372701511, 1372701526, 1372701541, 1372701556, 1372701571, 1372701586]","[1372700536, 1372700596, 1372700626, 1372700656, 1372700686, 1372700690, 1372700694, 1372700697, 1372700701, 1372700716, 1372700731, 1372700736, 1372700741, 1372700746, 1372700761, 1372700791, 1372700801, 1372700811, 1372700821, 1372700836, 1372700866, 1372700896, 1372700926, 1372700934, 1372700941, 1372700945, 1372700949, 1372700952, 1372700956, 1372700971, 1372700986, 1372701031, 1372701076, 1372701106, 1372701136, 1372701166, 1372701196, 1372701226, 1372701256, 1372701286, 1372701361, 1372701391, 1372701406, 1372701414, 1372701421, 1372701429, 1372701436, 1372701466, 1372701467, 1372701469, 1372701470, 1372701471, 1372701472, 1372701474, 1372701475, 1372701476, 1372701477, 1372701479, 1372701480, 1372701481, 1372701511, 1372701514, 1372701516, 1372701519, 1372701521, 1372701524, 1372701526, 1372701529, 1372701531, 1372701534, 1372701536, 1372701539, 1372701541, 1372701564, 1372701586]"
806,392,1,62,60,"[6910, 7111, 9386, 4668, 2363, 2501, 9899, 2362, 9312, 9311, 2505, 529, 7997, 10203, 7558, 7993, 252, 7607, 8740, 9428, 9426, 5005, 6889, 9622, 9623, 7596, 5141, 5145, 10186, 9630, 9637, 9633, 1884, 6892, 5223, 254, 5187, 5180, 5237, 5184, 5211, 5199, 5213, 5189, 6482, 6487, 5221, 10353, 6485, 3805, 3820, 7604, 1480, 6763, 6765, 10155, 1475, 5173, 1331, 4662, 3803, 1439]","[[-8.628696, 41.161041], [-8.62875, 41.160924], [-8.628741, 41.160843], [-8.628516, 41.160474], [-8.628822, 41.159439], [-8.629551, 41.158656], [-8.630343, 41.158323], [-8.630325, 41.157558], [-8.630568, 41.157153], [-8.631117, 41.156829], [-8.631792, 41.157063], [-8.631909, 41.157126], [-8.6319, 41.157135], [-8.631882, 41.157153], [-8.63208, 41.157369], [-8.632224, 41.15754], [-8.63226, 41.157558], [-8.632584, 41.157963], [-8.633016, 41.158458], [-8.634276, 41.158773], [-8.635815, 41.159061], [-8.637453, 41.159394], [-8.639244, 41.159592], [-8.642025, 41.160114], [-8.643672, 41.16042], [-8.643636, 41.16042], [-8.643645, 41.160429], [-8.643663, 41.16042], [-8.644806, 41.160672], [-8.646948, 41.160951], [-8.649207, 41.161302], [-8.650485, 41.161536], [-8.652321, 41.161842], [-8.652708, 41.161914], [-8.653203, 41.161995], [-8.654526, 41.162202], [-8.656164, 41.162508], [-8.659215, 41.163003], [-8.661474, 41.163399], [-8.662626, 41.163561], [-8.662662, 41.163561], [-8.662671, 41.163543], [-8.662662, 41.163552], [-8.662662, 41.163597], [-8.662662, 41.163624], [-8.66295, 41.163633], [-8.663733, 41.162508], [-8.665677, 41.161635], [-8.667396, 41.161311], [-8.669367, 41.161068], [-8.670978, 41.161572], [-8.67132, 41.161491], [-8.672571, 41.161068], [-8.673984, 41.160411], [-8.675325, 41.159898], [-8.675226, 41.159709], [-8.675298, 41.159673], [-8.675343, 41.159655], [-8.675361, 41.159628], [-8.675361, 41.15961]]","[1372700979, 1372700994, 1372701009, 1372701024, 1372701039, 1372701054, 1372701069, 1372701084, 1372701099, 1372701114, 1372701129, 1372701144, 1372701159, 1372701174, 1372701189, 1372701204, 1372701219, 1372701234, 1372701249, 1372701264, 1372701279, 1372701294, 1372701309, 1372701324, 1372701339, 1372701354, 1372701369, 1372701384, 1372701399, 1372701414, 1372701429, 1372701444, 1372701459, 1372701474, 1372701489, 1372701504, 1372701519, 1372701534, 1372701549, 1372701564, 1372701579, 1372701594, 1372701609, 1372701624, 1372701639, 1372701654, 1372701669, 1372701684, 1372701699, 1372701714, 1372701729, 1372701744, 1372701759, 1372701774, 1372701789, 1372701804, 1372701819, 1372701834, 1372701849, 1372701864]","[1372700979, 1372700984, 1372700989, 1372700994, 1372700999, 1372701004, 1372701009, 1372701014, 1372701019, 1372701024, 1372701029, 1372701034, 1372701039, 1372701047, 1372701054, 1372701062, 1372701069, 1372701084, 1372701099, 1372701137, 1372701174, 1372701199, 1372701224, 1372701249, 1372701257, 1372701264, 1372701279, 1372701309, 1372701318, 1372701327, 1372701336, 1372701345, 1372701354, 1372701377, 1372701399, 1372701414, 1372701444, 1372701448, 1372701452, 1372701455, 1372701459, 1372701489, 1372701504, 1372701519, 1372701579, 1372701654, 1372701659, 1372701664, 1372701669, 1372701674, 1372701679, 1372701684, 1372701689, 1372701694, 1372701699, 1372701707, 1372701714, 1372701729, 1372701744, 1372701752, 1372701759, 1372701864]"
807,85,1,19,30,"[311, 2247, 2238, 2235, 2237, 2699, 2661, 341, 2979, 1008, 10340, 7811, 7812, 342, 344, 7120, 7122, 2672, 347]","[[-8.599986, 41.182659], [-8.600013, 41.182767], [-8.598474, 41.182353], [-8.597772, 41.182173], [-8.597781, 41.182173], [-8.597763, 41.182173], [-8.59725, 41.182128], [-8.597574, 41.182461], [-8.597574, 41.182443], [-8.597592, 41.182461], [-8.597727, 41.182488], [-8.598348, 41.182668], [-8.598762, 41.182794], [-8.599347, 41.182947], [-8.59941, 41.182938], [-8.599419, 41.182929], [-8.599581, 41.18301], [-8.600769, 41.183343], [-8.602236, 41.183694], [-8.604846, 41.184243], [-8.608329, 41.184783], [-8.609436, 41.184603], [-8.610039, 41.184441], [-8.612181, 41.183685], [-8.612919, 41.183433], [-8.612901, 41.183433], [-8.612874, 41.183406], [-8.612946, 41.183406], [-8.614521, 41.183271], [-8.617446, 41.182911]]","[1372697173, 1372697188, 1372697203, 1372697218, 1372697233, 1372697248, 1372697263, 1372697278, 1372697293, 1372697308, 1372697323, 1372697338, 1372697353, 1372697368, 1372697383, 1372697398, 1372697413, 1372697428, 1372697443, 1372697458, 1372697473, 1372697488, 1372697503, 1372697518, 1372697533, 1372697548, 1372697563, 1372697578, 1372697593, 1372697608]","[1372697173, 1372697207, 1372697241, 1372697274, 1372697308, 1372697398, 1372697421, 1372697443, 1372697458, 1372697462, 1372697466, 1372697469, 1372697473, 1372697483, 1372697493, 1372697503, 1372697526, 1372697548, 1372697608]"
808,108,1,17,30,"[10429, 10430, 7782, 10309, 7271, 8220, 894, 993, 3231, 7475, 7269, 74, 7272, 7752, 7783, 6921, 114]","[[-8.610957, 41.145669], [-8.610975, 41.14566], [-8.610921, 41.145696], [-8.610912, 41.145804], [-8.61084, 41.145831], [-8.6103, 41.146263], [-8.609292, 41.146785], [-8.608887, 41.146992], [-8.608725, 41.147289], [-8.608383, 41.147919], [-8.608158, 41.148486], [-8.607708, 41.149287], [-8.607537, 41.149656], [-8.607537, 41.149656], [-8.607528, 41.149656], [-8.607132, 41.150286], [-8.606682, 41.151258], [-8.60607, 41.152185], [-8.605845, 41.152509], [-8.605782, 41.152707], [-8.605773, 41.152743], [-8.605836, 41.152752], [-8.605647, 41.153094], [-8.606502, 41.153445], [-8.607168, 41.153499], [-8.607123, 41.153508], [-8.607105, 41.153508], [-8.607096, 41.153508], [-8.607087, 41.153517], [-8.607069, 41.153517]]","[1372701758, 1372701773, 1372701788, 1372701803, 1372701818, 1372701833, 1372701848, 1372701863, 1372701878, 1372701893, 1372701908, 1372701923, 1372701938, 1372701953, 1372701968, 1372701983, 1372701998, 1372702013, 1372702028, 1372702043, 1372702058, 1372702073, 1372702088, 1372702103, 1372702118, 1372702133, 1372702148, 1372702163, 1372702178, 1372702193]","[1372701758, 1372701788, 1372701818, 1372701828, 1372701838, 1372701848, 1372701871, 1372701893, 1372701908, 1372701938, 1372701983, 1372701998, 1372702043, 1372702081, 1372702118, 1372702156, 1372702193]"
809,282,2,15,16,"[7388, 698, 871, 3250, 7632, 3280, 3279, 3277, 7644, 7683, 7630, 7977, 3283, 226, 222]","[[-8.620263, 41.14656], [-8.620236, 41.146551], [-8.6202, 41.146425], [-8.620245, 41.14629], [-8.620344, 41.145984], [-8.622765, 41.14566], [-8.626041, 41.145426], [-8.62875, 41.145408], [-8.630694, 41.145804], [-8.631027, 41.146299], [-8.63091, 41.146443], [-8.630856, 41.146515], [-8.630865, 41.146497], [-8.631018, 41.146434], [-8.632368, 41.146776], [-8.633826, 41.14755]]","[1372699710, 1372699725, 1372699740, 1372699755, 1372699770, 1372699785, 1372699800, 1372699815, 1372699830, 1372699845, 1372699860, 1372699875, 1372699890, 1372699905, 1372699920, 1372699935]","[1372699710, 1372699785, 1372699800, 1372699808, 1372699815, 1372699820, 1372699825, 1372699830, 1372699875, 1372699886, 1372699898, 1372699909, 1372699920, 1372699928, 1372699935]"
810,86,2,51,41,"[2659, 9513, 1009, 1010, 313, 2658, 2057, 9539, 8550, 10252, 8293, 2877, 8296, 8299, 9077, 9070, 9079, 9067, 2872, 9384, 2870, 2036, 2025, 8236, 613, 602, 605, 7577, 597, 2183, 1627, 2185, 2187, 2190, 4944, 1626, 1818, 2790, 1624, 7359, 582, 3129, 3137, 9336, 3146, 3134, 3090, 3087, 5018, 1895, 3172]","[[-8.60409, 41.185197], [-8.604873, 41.184261], [-8.604954, 41.184153], [-8.604927, 41.18409], [-8.604738, 41.184009], [-8.603937, 41.183802], [-8.603802, 41.183163], [-8.60454, 41.181507], [-8.605539, 41.179518], [-8.6067, 41.17815], [-8.607816, 41.177088], [-8.608329, 41.175891], [-8.607789, 41.175261], [-8.606034, 41.174181], [-8.605908, 41.173785], [-8.605935, 41.173803], [-8.605926, 41.173785], [-8.605926, 41.173803], [-8.605395, 41.172678], [-8.605692, 41.171526], [-8.605683, 41.171535], [-8.605665, 41.171544], [-8.606214, 41.170968], [-8.607492, 41.17014], [-8.608725, 41.169213], [-8.610255, 41.168007], [-8.6112, 41.167332], [-8.611641, 41.16708], [-8.611479, 41.166756], [-8.611686, 41.166522], [-8.613189, 41.166639], [-8.614413, 41.166864], [-8.614053, 41.166225], [-8.613585, 41.165613], [-8.613864, 41.164326], [-8.614224, 41.163246], [-8.614215, 41.16321], [-8.614251, 41.163201], [-8.614476, 41.162454], [-8.615682, 41.162436], [-8.615331, 41.162202]]","[1372701558, 1372701573, 1372701588, 1372701603, 1372701618, 1372701633, 1372701648, 1372701663, 1372701678, 1372701693, 1372701708, 1372701723, 1372701738, 1372701753, 1372701768, 1372701783, 1372701798, 1372701813, 1372701828, 1372701843, 1372701858, 1372701873, 1372701888, 1372701903, 1372701918, 1372701933, 1372701948, 1372701963, 1372701978, 1372701993, 1372702008, 1372702023, 1372702038, 1372702053, 1372702068, 1372702083, 1372702098, 1372702113, 1372702128, 1372702143, 1372702158]","[1372701558, 1372701573, 1372701588, 1372701618, 1372701648, 1372701678, 1372701686, 1372701693, 1372701708, 1372701711, 1372701714, 1372701717, 1372701720, 1372701723, 1372701727, 1372701731, 1372701734, 1372701738, 1372701742, 1372701746, 1372701749, 1372701753, 1372701798, 1372701808, 1372701818, 1372701828, 1372701843, 1372701858, 1372701873, 1372701888, 1372701903, 1372701906, 1372701908, 1372701911, 1372701913, 1372701916, 1372701918, 1372701933, 1372701941, 1372701948, 1372701978, 1372701993, 1372701998, 1372702003, 1372702008, 1372702016, 1372702023, 1372702053, 1372702098, 1372702128, 1372702158]"
811,177,2,57,61,"[6776, 2578, 3984, 2596, 4925, 4377, 8001, 4928, 7470, 4913, 8359, 8202, 289, 7344, 5166, 5022, 354, 353, 504, 3190, 506, 507, 510, 7803, 5024, 513, 3038, 3057, 540, 3081, 3083, 7085, 3174, 9810, 1898, 542, 546, 10421, 9671, 704, 703, 5013, 69, 9911, 3009, 3003, 3005, 2998, 2991, 72, 7744, 6456, 995, 86, 7806, 5253, 7475]","[[-8.649792, 41.166729], [-8.649954, 41.166621], [-8.649909, 41.166558], [-8.649891, 41.166549], [-8.6499, 41.166531], [-8.64873, 41.166108], [-8.64756, 41.166027], [-8.645661, 41.165613], [-8.643438, 41.165235], [-8.643141, 41.165145], [-8.64225, 41.164983], [-8.640117, 41.164623], [-8.639082, 41.164578], [-8.637255, 41.164506], [-8.635329, 41.163948], [-8.634267, 41.163606], [-8.633781, 41.163372], [-8.633124, 41.162706], [-8.632287, 41.162166], [-8.630145, 41.163147], [-8.627949, 41.163534], [-8.62578, 41.163399], [-8.625546, 41.163417], [-8.625519, 41.163426], [-8.62551, 41.163426], [-8.625492, 41.163435], [-8.624349, 41.163309], [-8.622576, 41.162985], [-8.621289, 41.162688], [-8.621271, 41.162652], [-8.621091, 41.16267], [-8.619174, 41.162562], [-8.61687, 41.162355], [-8.614305, 41.162184], [-8.612901, 41.161986], [-8.611929, 41.161824], [-8.611515, 41.16177], [-8.609949, 41.16159], [-8.609895, 41.161149], [-8.60994, 41.160897], [-8.609949, 41.160663], [-8.609922, 41.158917], [-8.61012, 41.156838], [-8.610066, 41.155164], [-8.610039, 41.15421], [-8.609832, 41.153823], [-8.610147, 41.152023], [-8.61039, 41.151582], [-8.610507, 41.151519], [-8.610714, 41.150925], [-8.610957, 41.149899], [-8.61084, 41.149134], [-8.609301, 41.148945], [-8.60832, 41.148783], [-8.608185, 41.148801], [-8.608068, 41.148738], [-8.607978, 41.148792], [-8.60796, 41.148801], [-8.607924, 41.148792], [-8.60778, 41.148747], [-8.607438, 41.149557]]","[1372698085, 1372698100, 1372698115, 1372698130, 1372698145, 1372698160, 1372698175, 1372698190, 1372698205, 1372698220, 1372698235, 1372698250, 1372698265, 1372698280, 1372698295, 1372698310, 1372698325, 1372698340, 1372698355, 1372698370, 1372698385, 1372698400, 1372698415, 1372698430, 1372698445, 1372698460, 1372698475, 1372698490, 1372698505, 1372698520, 1372698535, 1372698550, 1372698565, 1372698580, 1372698595, 1372698610, 1372698625, 1372698640, 1372698655, 1372698670, 1372698685, 1372698700, 1372698715, 1372698730, 1372698745, 1372698760, 1372698775, 1372698790, 1372698805, 1372698820, 1372698835, 1372698850, 1372698865, 1372698880, 1372698895, 1372698910, 1372698925, 1372698940, 1372698955, 1372698970, 1372698985]","[1372698085, 1372698160, 1372698190, 1372698195, 1372698200, 1372698205, 1372698235, 1372698240, 1372698245, 1372698250, 1372698265, 1372698280, 1372698290, 1372698300, 1372698310, 1372698325, 1372698340, 1372698348, 1372698355, 1372698370, 1372698385, 1372698430, 1372698475, 1372698490, 1372698520, 1372698535, 1372698550, 1372698565, 1372698569, 1372698573, 1372698576, 1372698580, 1372698588, 1372698595, 1372698610, 1372698633, 1372698655, 1372698678, 1372698700, 1372698708, 1372698715, 1372698723, 1372698730, 1372698745, 1372698760, 1372698764, 1372698768, 1372698771, 1372698775, 1372698805, 1372698835, 1372698843, 1372698850, 1372698870, 1372698890, 1372698910, 1372698985]"
812,327,1,67,53,"[3964, 8932, 4112, 4092, 4094, 10111, 8936, 10108, 6500, 6495, 9992, 3958, 4113, 6782, 3962, 3952, 2602, 7593, 2590, 8344, 4192, 10051, 8346, 10048, 2606, 10046, 9728, 5520, 8350, 2609, 8736, 8739, 6781, 2600, 5524, 2598, 5528, 5523, 2582, 2578, 3984, 2596, 4925, 4377, 8001, 4928, 7470, 4912, 1906, 1907, 8359, 8202, 289, 7344, 5166, 5022, 354, 353, 504, 3190, 506, 507, 510, 7803, 5024, 515, 427]","[[-8.665587, 41.170689], [-8.665623, 41.17068], [-8.665551, 41.170797], [-8.66493, 41.171157], [-8.663436, 41.171031], [-8.662491, 41.170293], [-8.661636, 41.169096], [-8.661096, 41.167728], [-8.661312, 41.166612], [-8.661231, 41.166585], [-8.660817, 41.166396], [-8.660763, 41.16636], [-8.660583, 41.166423], [-8.659485, 41.16618], [-8.657622, 41.165478], [-8.656542, 41.167098], [-8.653716, 41.166954], [-8.651448, 41.166522], [-8.650899, 41.166423], [-8.650188, 41.166306], [-8.650206, 41.16627], [-8.650206, 41.166279], [-8.649945, 41.166261], [-8.647695, 41.166], [-8.645256, 41.165532], [-8.644392, 41.165406], [-8.644383, 41.165406], [-8.643591, 41.165244], [-8.641359, 41.164821], [-8.639064, 41.164569], [-8.637561, 41.164506], [-8.637183, 41.164479], [-8.635941, 41.164128], [-8.634141, 41.163561], [-8.633106, 41.162814], [-8.632368, 41.162103], [-8.631036, 41.162724], [-8.629281, 41.163534], [-8.628048, 41.163543], [-8.628012, 41.163543], [-8.627931, 41.163534], [-8.626437, 41.163435], [-8.623953, 41.163318], [-8.621721, 41.16285], [-8.620956, 41.162751], [-8.620686, 41.163705], [-8.62056, 41.164398], [-8.620605, 41.164488], [-8.620668, 41.164398], [-8.620668, 41.164389], [-8.620668, 41.164389], [-8.620668, 41.16438], [-8.620686, 41.164074]]","[1372701250, 1372701265, 1372701280, 1372701295, 1372701310, 1372701325, 1372701340, 1372701355, 1372701370, 1372701385, 1372701400, 1372701415, 1372701430, 1372701445, 1372701460, 1372701475, 1372701490, 1372701505, 1372701520, 1372701535, 1372701550, 1372701565, 1372701580, 1372701595, 1372701610, 1372701625, 1372701640, 1372701655, 1372701670, 1372701685, 1372701700, 1372701715, 1372701730, 1372701745, 1372701760, 1372701775, 1372701790, 1372701805, 1372701820, 1372701835, 1372701850, 1372701865, 1372701880, 1372701895, 1372701910, 1372701925, 1372701940, 1372701955, 1372701970, 1372701985, 1372702000, 1372702015, 1372702030]","[1372701250, 1372701273, 1372701295, 1372701310, 1372701313, 1372701316, 1372701319, 1372701322, 1372701325, 1372701333, 1372701340, 1372701348, 1372701355, 1372701370, 1372701385, 1372701430, 1372701435, 1372701440, 1372701445, 1372701447, 1372701448, 1372701450, 1372701452, 1372701453, 1372701455, 1372701457, 1372701458, 1372701460, 1372701465, 1372701470, 1372701475, 1372701478, 1372701481, 1372701484, 1372701487, 1372701490, 1372701498, 1372701505, 1372701550, 1372701595, 1372701610, 1372701625, 1372701640, 1372701655, 1372701663, 1372701670, 1372701673, 1372701676, 1372701679, 1372701682, 1372701685, 1372701700, 1372701715, 1372701730, 1372701745, 1372701753, 1372701760, 1372701768, 1372701775, 1372701805, 1372701835, 1372701865, 1372701880, 1372701895, 1372701910, 1372701925, 1372702030]"
813,267,0,18,20,"[2055, 8231, 116, 857, 4413, 4404, 539, 1927, 411, 414, 552, 1241, 9618, 1788, 417, 418, 546, 10421]","[[-8.602641, 41.155083], [-8.602686, 41.155074], [-8.602803, 41.154993], [-8.602596, 41.155875], [-8.601849, 41.157612], [-8.601399, 41.158818], [-8.601102, 41.159538], [-8.600796, 41.160546], [-8.600706, 41.161284], [-8.60256, 41.161635], [-8.603289, 41.16186], [-8.603307, 41.161833], [-8.603298, 41.161824], [-8.604126, 41.16186], [-8.606556, 41.162382], [-8.608851, 41.162625], [-8.6094, 41.161977], [-8.609454, 41.161923], [-8.609616, 41.161563], [-8.609859, 41.160519]]","[1372700089, 1372700104, 1372700119, 1372700134, 1372700149, 1372700164, 1372700179, 1372700194, 1372700209, 1372700224, 1372700239, 1372700254, 1372700269, 1372700284, 1372700299, 1372700314, 1372700329, 1372700344, 1372700359, 1372700374]","[1372700089, 1372700112, 1372700134, 1372700149, 1372700157, 1372700164, 1372700179, 1372700194, 1372700217, 1372700239, 1372700262, 1372700284, 1372700292, 1372700299, 1372700314, 1372700344, 1372700359, 1372700374]"
814,43,2,36,21,"[3740, 1390, 8711, 6637, 2421, 1468, 6635, 1459, 8183, 6643, 8955, 182, 9499, 5227, 5194, 9219, 10432, 10249, 5217, 477, 478, 135, 219, 7778, 216, 218, 5373, 5412, 7981, 7983, 5414, 1661, 9695, 3320, 764, 762]","[[-8.666487, 41.157063], [-8.666577, 41.157144], [-8.666289, 41.15763], [-8.664606, 41.15826], [-8.662788, 41.158971], [-8.660754, 41.159772], [-8.658504, 41.160645], [-8.656524, 41.161635], [-8.655624, 41.162112], [-8.655624, 41.162112], [-8.655318, 41.162229], [-8.653041, 41.161896], [-8.651583, 41.161626], [-8.651565, 41.161608], [-8.65035, 41.161392], [-8.650008, 41.159763], [-8.647677, 41.158665], [-8.645949, 41.156379], [-8.644779, 41.153688], [-8.642502, 41.1516], [-8.640864, 41.149476]]","[1372696586, 1372696601, 1372696616, 1372696631, 1372696646, 1372696661, 1372696676, 1372696691, 1372696706, 1372696736, 1372696751, 1372696766, 1372696781, 1372696796, 1372696811, 1372696826, 1372696841, 1372696856, 1372696871, 1372696886, 1372696901]","[1372696586, 1372696616, 1372696621, 1372696626, 1372696631, 1372696639, 1372696646, 1372696654, 1372696661, 1372696669, 1372696676, 1372696691, 1372696706, 1372696751, 1372696781, 1372696789, 1372696796, 1372696804, 1372696811, 1372696826, 1372696841, 1372696856, 1372696871, 1372696873, 1372696876, 1372696878, 1372696880, 1372696883, 1372696885, 1372696887, 1372696889, 1372696892, 1372696894, 1372696896, 1372696899, 1372696901]"
815,100,1,44,58,"[794, 7292, 7989, 8220, 894, 993, 3231, 7474, 721, 722, 4577, 3228, 893, 31, 87, 7372, 85, 2996, 2992, 2997, 3006, 3002, 2994, 9914, 6728, 4327, 983, 833, 843, 830, 9807, 8170, 2270, 1783, 862, 9663, 9666, 9664, 600, 599, 7578, 7798, 4882, 6]","[[-8.606556, 41.144607], [-8.606547, 41.144607], [-8.606556, 41.144598], [-8.606565, 41.144589], [-8.606556, 41.144589], [-8.606916, 41.144751], [-8.607231, 41.145138], [-8.607294, 41.145201], [-8.607024, 41.146317], [-8.606871, 41.146695], [-8.606808, 41.146938], [-8.607789, 41.147289], [-8.608158, 41.147325], [-8.608221, 41.147298], [-8.60877, 41.147424], [-8.609049, 41.147496], [-8.609445, 41.147676], [-8.609589, 41.147649], [-8.609904, 41.147667], [-8.610012, 41.147658], [-8.610201, 41.147712], [-8.610516, 41.147712], [-8.610912, 41.148306], [-8.610687, 41.148954], [-8.610696, 41.149053], [-8.610156, 41.15061], [-8.610228, 41.150583], [-8.610219, 41.150583], [-8.610237, 41.150592], [-8.609679, 41.151294], [-8.610003, 41.152428], [-8.609958, 41.153373], [-8.609949, 41.153868], [-8.609409, 41.155236], [-8.609265, 41.157072], [-8.609184, 41.15745], [-8.608536, 41.158836], [-8.607852, 41.160321], [-8.60634, 41.163876], [-8.606241, 41.164443], [-8.606331, 41.165289], [-8.606475, 41.166711], [-8.606457, 41.168601], [-8.605899, 41.169744], [-8.605701, 41.170005], [-8.604999, 41.170869], [-8.604999, 41.170851], [-8.604999, 41.170851], [-8.604396, 41.171607], [-8.605602, 41.172966], [-8.608356, 41.173686], [-8.611047, 41.174478], [-8.612145, 41.174559], [-8.613576, 41.17455], [-8.614962, 41.174334], [-8.618058, 41.173929], [-8.621379, 41.173776], [-8.62236, 41.176089]]","[1372703084, 1372703099, 1372703114, 1372703129, 1372703144, 1372703159, 1372703174, 1372703189, 1372703204, 1372703219, 1372703234, 1372703249, 1372703264, 1372703279, 1372703294, 1372703309, 1372703324, 1372703339, 1372703354, 1372703369, 1372703384, 1372703399, 1372703414, 1372703429, 1372703444, 1372703459, 1372703474, 1372703489, 1372703504, 1372703519, 1372703534, 1372703549, 1372703564, 1372703579, 1372703594, 1372703609, 1372703624, 1372703639, 1372703654, 1372703669, 1372703684, 1372703699, 1372703714, 1372703729, 1372703744, 1372703759, 1372703774, 1372703789, 1372703804, 1372703819, 1372703834, 1372703849, 1372703864, 1372703879, 1372703894, 1372703909, 1372703924, 1372703939]","[1372703084, 1372703174, 1372703204, 1372703208, 1372703212, 1372703215, 1372703219, 1372703223, 1372703227, 1372703230, 1372703234, 1372703264, 1372703339, 1372703429, 1372703474, 1372703497, 1372703519, 1372703527, 1372703534, 1372703549, 1372703557, 1372703564, 1372703569, 1372703574, 1372703579, 1372703587, 1372703594, 1372703609, 1372703619, 1372703629, 1372703639, 1372703654, 1372703669, 1372703692, 1372703714, 1372703774, 1372703804, 1372703819, 1372703827, 1372703834, 1372703879, 1372703902, 1372703924, 1372703939]"
816,89,2,15,14,"[8079, 6587, 323, 324, 5118, 6552, 6551, 326, 7546, 328, 329, 331, 333, 334, 5008]","[[-8.567055, 41.176512], [-8.566992, 41.17653], [-8.566902, 41.176512], [-8.566335, 41.175567], [-8.567811, 41.174199], [-8.568108, 41.17365], [-8.568036, 41.173407], [-8.567433, 41.17248], [-8.567631, 41.171211], [-8.569485, 41.170491], [-8.570709, 41.169258], [-8.570277, 41.167494], [-8.567784, 41.167215], [-8.566146, 41.165658]]","[1372702021, 1372702036, 1372702051, 1372702066, 1372702081, 1372702096, 1372702111, 1372702126, 1372702141, 1372702156, 1372702171, 1372702186, 1372702201, 1372702216]","[1372702021, 1372702051, 1372702081, 1372702096, 1372702111, 1372702119, 1372702126, 1372702141, 1372702156, 1372702164, 1372702171, 1372702186, 1372702194, 1372702201, 1372702216]"
