,user_id,flag,road_len,gps_len,road,gps,time,ptime
818,29,0,18,25,"[3178, 8791, 9839, 34720, 1446, 1440, 3184, 9843, 28168, 3195, 28166, 27516, 3194, 4719, 1408, 33505, 4722, 4728]","[[104.0714867101453, 30.70523858527171], [104.0714867101453, 30.70523858527171], [104.07140682736, 30.70524366984732], [104.0714867136821, 30.70516162167837], [104.0746812878563, 30.70506442228845], [104.0748650490334, 30.70506125098717], [104.0753743937655, 30.70510375983632], [104.0755331859143, 30.70525354450848], [104.0755361782257, 30.70533850159872], [104.074188835537, 30.707262851162], [104.0733479098186, 30.70862203391434], [104.0734607530929, 30.70866689954151], [104.0767155846585, 30.708415004816], [104.0778902056098, 30.70850898922516], [104.078135855961, 30.71005205923211], [104.0781318567829, 30.71013202425868], [104.0781787469082, 30.71136939668093], [104.0781737413407, 30.71161228454964], [104.0782086758296, 30.71218098512906], [104.0782086610042, 30.71250283112999], [104.0783534728789, 30.71306544841338], [104.0786701187213, 30.71313716960121], [104.0840369636116, 30.71307474607595], [104.0866739911607, 30.71272069612318], [104.0866739985415, 30.71256077268215]]","[1407029440, 1407029471, 1407029488, 1407029491, 1407029522, 1407029553, 1407029576, 1407029581, 1407029583, 1407029614, 1407029644, 1407029646, 1407029677, 1407029694, 1407029714, 1407029715, 1407029727, 1407029730, 1407029737, 1407029740, 1407029746, 1407029749, 1407029780, 1407029802, 1407029832]","[1407029440, 1407029508, 1407029576, 1407029589, 1407029601, 1407029614, 1407029644, 1407029677, 1407029686, 1407029694, 1407029704, 1407029714, 1407029727, 1407029737, 1407029746, 1407029780, 1407029806, 1407029832]"
819,29,0,22,31,"[11979, 11976, 34929, 24051, 24052, 18512, 24006, 24005, 31474, 24011, 33816, 28127, 24049, 31477, 24008, 31492, 31494, 31486, 18497, 6276, 9821, 25162]","[[104.1351607335045, 30.67111674554793], [104.1352027961088, 30.67103684141411], [104.1350696149382, 30.67092170204957], [104.1347721998967, 30.67093327278221], [104.1347491652901, 30.67099021466512], [104.1347491636381, 30.6710261986319], [104.1347471590673, 30.67106517841562], [104.1347691754401, 30.67137507160546], [104.1347741797347, 30.67143305287231], [104.134782181321, 30.671640971533], [104.1347831791791, 30.67171793862022], [104.134785178337, 30.67179690623427], [104.1347881787949, 30.67187787437491], [104.1348091877442, 30.67231970702706], [104.1348091834763, 30.67241266550229], [104.1348071685306, 30.67267754429055], [104.1348021533548, 30.67285645718496], [104.1349082369771, 30.67425298315462], [104.1348381332757, 30.67438582372512], [104.1335643799036, 30.67449598195094], [104.1297275003062, 30.67264467945251], [104.1274358014406, 30.67183118083081], [104.126767978461, 30.67312479887784], [104.1264165486319, 30.67387104729453], [104.1230309767056, 30.67363733050518], [104.1227817357482, 30.67350512311757], [104.1220730559573, 30.67329247166128], [104.1218418249925, 30.6735121334005], [104.1214313854621, 30.67465420018376], [104.1215174589904, 30.67480821900013], [104.1225524288758, 30.67528008390327]]","[1407034484, 1407034492, 1407034496, 1407034504, 1407034506, 1407034507, 1407034508, 1407034514, 1407034515, 1407034518, 1407034519, 1407034520, 1407034521, 1407034526, 1407034527, 1407034530, 1407034532, 1407034549, 1407034554, 1407034578, 1407034609, 1407034634, 1407034647, 1407034655, 1407034686, 1407034689, 1407034697, 1407034701, 1407034720, 1407034727, 1407034758]","[1407034484, 1407034521, 1407034529, 1407034537, 1407034545, 1407034554, 1407034562, 1407034570, 1407034578, 1407034586, 1407034594, 1407034601, 1407034609, 1407034617, 1407034626, 1407034634, 1407034647, 1407034655, 1407034686, 1407034697, 1407034720, 1407034758]"
820,29,1,12,24,"[23059, 1614, 2472, 1610, 5339, 5337, 5347, 5342, 5344, 13798, 19186, 19187]","[[104.0681405935457, 30.66850731228111], [104.0681526097693, 30.66772564383606], [104.068194620703, 30.66599135871317], [104.0683095698388, 30.66301552694934], [104.0685701824458, 30.66224954446286], [104.0687299399322, 30.6619264922828], [104.0686221345025, 30.66146782361252], [104.0683855365199, 30.66105029456329], [104.0654654966141, 30.66093910314357], [104.0652508776055, 30.66093639527125], [104.0624420742898, 30.66084942302409], [104.0620079112964, 30.66084707071317], [104.0620079112964, 30.66084707071317], [104.0617883391404, 30.66082241155832], [104.0617084996296, 30.66071857744482], [104.0615149609984, 30.65891465736247], [104.0608412889698, 30.65901364735382], [104.0606745992865, 30.6595106893968], [104.0609011323521, 30.65983019901087], [104.0609669818031, 30.66025691119355], [104.0608392265705, 30.66046701686038], [104.0608721560348, 30.66057391923542], [104.061291316699, 30.66075519556863], [104.0601715499643, 30.66087688050963]]","[1407035868, 1407035880, 1407035911, 1407035942, 1407035973, 1407035979, 1407036010, 1407036021, 1407036052, 1407036083, 1407036113, 1407036144, 1407036175, 1407036206, 1407036209, 1407036237, 1407036264, 1407036274, 1407036278, 1407036285, 1407036288, 1407036290, 1407036300, 1407036331]","[1407035868, 1407035905, 1407035942, 1407035979, 1407036016, 1407036052, 1407036175, 1407036196, 1407036216, 1407036237, 1407036278, 1407036331]"
821,29,1,19,21,"[1512, 35724, 19624, 32745, 12911, 24214, 26429, 26424, 1519, 23580, 12660, 5869, 5863, 5342, 5344, 13799, 26596, 2948, 26597]","[[104.059820027889, 30.66606215956118], [104.0582842198125, 30.66609063794042], [104.0581375093925, 30.6665556755967], [104.0581055612642, 30.66690457443382], [104.0582093259406, 30.66723725518892], [104.0586374176322, 30.66735849613455], [104.0586863048035, 30.66758331655228], [104.0586912916981, 30.66764128272674], [104.058762136, 30.66780109610521], [104.0598039814148, 30.66779441918892], [104.0598219456252, 30.66777439948319], [104.0600335158706, 30.66774407742172], [104.0630146753346, 30.66759761425303], [104.0628241936389, 30.66415940945802], [104.0617184525583, 30.66132229851388], [104.0617184525583, 30.66132229851388], [104.0618223092645, 30.66002970645483], [104.0618642716778, 30.659067062843], [104.0621387470753, 30.65890472211395], [104.0633195174534, 30.65852115554354], [104.0635372480429, 30.6555181446779]]","[1407036566, 1407036588, 1407036601, 1407036605, 1407036612, 1407036622, 1407036626, 1407036627, 1407036632, 1407036662, 1407036663, 1407036667, 1407036696, 1407036726, 1407036757, 1407036788, 1407036819, 1407036831, 1407036835, 1407036849, 1407036879]","[1407036566, 1407036577, 1407036588, 1407036601, 1407036607, 1407036612, 1407036627, 1407036667, 1407036682, 1407036696, 1407036726, 1407036742, 1407036757, 1407036788, 1407036819, 1407036831, 1407036847, 1407036863, 1407036879]"
822,29,1,16,12,"[26597, 2940, 2936, 98, 2676, 2663, 2261, 64, 15789, 96, 2979, 19598, 19593, 13292, 19589, 2988]","[[104.0635402428736, 30.65550914427578], [104.0635573170095, 30.65319611755434], [104.0636363717544, 30.64878889262317], [104.0637622846271, 30.64558907322104], [104.0638671885999, 30.64344782926821], [104.0639071498292, 30.64268309487929], [104.0639412260663, 30.63964532177044], [104.0639423419919, 30.63706839547605], [104.0639423419919, 30.63706839547605], [104.0639293703502, 30.63697145418845], [104.0640083417331, 30.63441840166064], [104.0641142976011, 30.63112860838412]]","[1407036972, 1407037003, 1407037034, 1407037065, 1407037095, 1407037126, 1407037157, 1407037188, 1407037219, 1407037250, 1407037281, 1407037311]","[1407036972, 1407036988, 1407037003, 1407037013, 1407037024, 1407037034, 1407037065, 1407037095, 1407037157, 1407037188, 1407037219, 1407037235, 1407037250, 1407037266, 1407037281, 1407037311]"
823,29,1,23,37,"[39415, 125, 39412, 39391, 39424, 39430, 9366, 13761, 209, 18394, 211, 1184, 1186, 22357, 9777, 38045, 223, 38042, 8155, 43, 8772, 61, 23518]","[[104.0562314271713, 30.62738055447544], [104.0558103633773, 30.62734330451973], [104.0555539365373, 30.62734175616412], [104.0554960608708, 30.62746080981926], [104.0559848022352, 30.63113644756206], [104.056049630166, 30.63175408052307], [104.056046633712, 30.63182205778536], [104.0560476292694, 30.63187103589797], [104.0560476268126, 30.63192501369184], [104.0560476237643, 30.63199198613613], [104.056046619517, 30.63213392946075], [104.0560575790214, 30.63248876420976], [104.0559327294085, 30.6352698329352], [104.055952679358, 30.63539474626977], [104.0559556708851, 30.63543472446421], [104.0559596570102, 30.63554467190132], [104.0560294847052, 30.6359223932329], [104.0560294820205, 30.63598136875561], [104.0560294791538, 30.6360443426154], [104.056018481671, 30.63652416248143], [104.0564065727587, 30.637640023795], [104.0561820600457, 30.63782033802632], [104.054079766231, 30.63881566640479], [104.0540977205215, 30.63890959445512], [104.0549576906373, 30.6402824680603], [104.0549457149307, 30.64034546307619], [104.0550504653653, 30.64061216418894], [104.0549576689409, 30.64075926822333], [104.0534930108581, 30.6413876652434], [104.0534371410592, 30.64139376584536], [104.0524574286828, 30.64189838260377], [104.0507205951662, 30.64263840423394], [104.0468882437762, 30.64433144488199], [104.0460215060608, 30.64482106604853], [104.0460384591782, 30.64486301228838], [104.0468063738924, 30.64618883000426], [104.0471983258261, 30.64671178900986]]","[1407037662, 1407037693, 1407037698, 1407037702, 1407037733, 1407037757, 1407037759, 1407037760, 1407037761, 1407037762, 1407037764, 1407037768, 1407037799, 1407037823, 1407037824, 1407037827, 1407037835, 1407037836, 1407037837, 1407037843, 1407037857, 1407037861, 1407037890, 1407037892, 1407037923, 1407037953, 1407037962, 1407037966, 1407037997, 1407038028, 1407038058, 1407038089, 1407038119, 1407038131, 1407038132, 1407038163, 1407038194]","[1407037662, 1407037676, 1407037689, 1407037703, 1407037716, 1407037730, 1407037743, 1407037757, 1407037768, 1407037802, 1407037836, 1407037847, 1407037857, 1407037874, 1407037890, 1407037953, 1407037975, 1407037997, 1407038028, 1407038058, 1407038089, 1407038131, 1407038194]"
824,29,0,24,17,"[19182, 22354, 19184, 30368, 31548, 31550, 13741, 29757, 10058, 2513, 13213, 29756, 31548, 31550, 13740, 13089, 9391, 39162, 3983, 2672, 65, 2652, 15779, 1191]","[[104.0474536507865, 30.64695815381431], [104.0506674659317, 30.64834609021074], [104.0513188635219, 30.64856773087572], [104.0540314524052, 30.64814581882076], [104.0554651944837, 30.64797331730757], [104.0562114865705, 30.64895958899066], [104.0563541714648, 30.64896134071933], [104.0570696092013, 30.64889214150697], [104.0572172907125, 30.64885490633191], [104.0599206606235, 30.64773994321596], [104.0601881186531, 30.64771053302974], [104.0601881186531, 30.64771053302974], [104.0624986148383, 30.64667744519529], [104.063023627188, 30.64644577349464], [104.0653763632351, 30.64547687791305], [104.0682365061157, 30.64520529523922], [104.0688884552034, 30.64516252044397]]","[1407038216, 1407038247, 1407038257, 1407038288, 1407038304, 1407038335, 1407038337, 1407038368, 1407038399, 1407038429, 1407038461, 1407038492, 1407038523, 1407038554, 1407038585, 1407038615, 1407038646]","[1407038216, 1407038247, 1407038268, 1407038288, 1407038291, 1407038294, 1407038298, 1407038301, 1407038304, 1407038337, 1407038350, 1407038363, 1407038376, 1407038390, 1407038403, 1407038416, 1407038429, 1407038461, 1407038523, 1407038539, 1407038554, 1407038570, 1407038585, 1407038646]"
825,29,1,18,17,"[15783, 15785, 2256, 2476, 2258, 2354, 2492, 1281, 33794, 19603, 1280, 2264, 13276, 13204, 11413, 9988, 2358, 33701]","[[104.0700546249036, 30.64516814637228], [104.0719468042214, 30.645114071504], [104.0728325518853, 30.64496720633041], [104.0729194243548, 30.64510206019215], [104.0729224182976, 30.64514303978266], [104.0726846785376, 30.64672561329117], [104.0725518092018, 30.64795922646735], [104.0725518048002, 30.6480551856105], [104.0725468023199, 30.64826310224925], [104.0725477960023, 30.64837005564384], [104.0725517797193, 30.64860195265744], [104.0726835296796, 30.65000121863553], [104.0727314532848, 30.65019808495007], [104.0739247244672, 30.6521480498855], [104.0753377940151, 30.65396393082604], [104.0756923262461, 30.65440841756941], [104.0762086465854, 30.65527258620303]]","[1407038676, 1407038707, 1407038724, 1407038728, 1407038729, 1407038760, 1407038790, 1407038791, 1407038793, 1407038794, 1407038796, 1407038813, 1407038825, 1407038855, 1407038885, 1407038916, 1407038947]","[1407038676, 1407038692, 1407038708, 1407038724, 1407038729, 1407038734, 1407038739, 1407038745, 1407038750, 1407038755, 1407038760, 1407038793, 1407038803, 1407038813, 1407038855, 1407038886, 1407038916, 1407038947]"
826,29,1,14,14,"[11240, 13414, 26114, 26112, 28238, 35715, 13511, 16424, 24057, 24060, 13500, 34657, 34656, 9437]","[[104.1442273830061, 30.65228094493818], [104.1411444777331, 30.65201610753128], [104.1375580683191, 30.65155580488089], [104.1373667902888, 30.651508540227], [104.1350715348847, 30.65090445065501], [104.1296494528018, 30.6497995668208], [104.1284600085719, 30.64991601483214], [104.1249420005548, 30.65072847645889], [104.1234303805858, 30.65181932867468], [104.1233773256469, 30.65184925821524], [104.1200991563663, 30.65331425190333], [104.1178072348328, 30.65338108302484], [104.1140325451158, 30.65338497076504], [104.1126387041679, 30.65339995026144]]","[1407040426, 1407040457, 1407040489, 1407040519, 1407040550, 1407040580, 1407040611, 1407040636, 1407040667, 1407040698, 1407040729, 1407040760, 1407040790, 1407040821]","[1407040426, 1407040473, 1407040519, 1407040550, 1407040580, 1407040624, 1407040667, 1407040688, 1407040708, 1407040729, 1407040760, 1407040780, 1407040801, 1407040821]"
827,29,0,24,62,"[39276, 39279, 673, 14907, 680, 1070, 1057, 20354, 5650, 12448, 12453, 14954, 3608, 5649, 1046, 1047, 12887, 1049, 4626, 4636, 12470, 12680, 18007, 17994]","[[104.0647919113369, 30.61264410060105], [104.0649945446294, 30.61270179912144], [104.0649715744075, 30.61295073255035], [104.0649775610228, 30.61300870148733], [104.0649885276461, 30.61330856820129], [104.0650084779549, 30.6136134205533], [104.0649685280446, 30.61408328976969], [104.0650453801064, 30.61430809556289], [104.0669450687446, 30.61434055980483], [104.0691015266034, 30.61439386516355], [104.0695807688876, 30.61445327520668], [104.0695777719692, 30.61448826487807], [104.0695407976928, 30.61518903081234], [104.0695457830173, 30.61533896555004], [104.0695487672134, 30.61558186575257], [104.0695447700784, 30.61565584110275], [104.0695447607004, 30.6158607598177], [104.0695407638864, 30.61592773792622], [104.0695427573755, 30.61600170622847], [104.0695397586787, 30.61607568038003], [104.0695277676932, 30.61628860989404], [104.0695387359497, 30.6166064707171], [104.0695177482882, 30.61705431723662], [104.0695277251476, 30.61721824028303], [104.0695197188546, 30.61762908605794], [104.0695346853818, 30.61784798124911], [104.0695386761556, 30.61791295066421], [104.0695386734106, 30.61797292675253], [104.0693818996106, 30.61840593847801], [104.0693818949442, 30.61850789777991], [104.069388878185, 30.61863383924852], [104.0693987986149, 30.62002926934658], [104.0694077789505, 30.6201502102934], [104.069382772454, 30.62114983870901], [104.0693807715238, 30.62123880532986], [104.0693707783142, 30.6214337387903], [104.0693697604404, 30.62185856914846], [104.0693727453855, 30.62208447470992], [104.0693707437699, 30.62218843521913], [104.0693797257851, 30.62227239080859], [104.0694925426745, 30.62240120604764], [104.0724151654191, 30.62263586535165], [104.0740529094164, 30.62261322153846], [104.0741817370957, 30.62262609141552], [104.0741817370957, 30.62262609141552], [104.0742516475666, 30.62255405296024], [104.0747969437664, 30.62229863697677], [104.0802825689109, 30.62289192245304], [104.0844877503625, 30.62298837361363], [104.0889007353866, 30.62284865526705], [104.090658803948, 30.62298413757486], [104.0932806728095, 30.62393731847958], [104.0934606034692, 30.62410023401294], [104.0943762788651, 30.62486485208174], [104.0943762788651, 30.62486485208174], [104.0944902520158, 30.62472990030895], [104.0963566609074, 30.62781962074281], [104.0969085161788, 30.62880424092933], [104.0955627318711, 30.62996073713419], [104.0939461235715, 30.6310733490798], [104.0939141279085, 30.63119830026903], [104.0939141262512, 30.63123428548491]]","[1407041604, 1407041623, 1407041629, 1407041630, 1407041634, 1407041638, 1407041645, 1407041650, 1407041681, 1407041712, 1407041721, 1407041722, 1407041734, 1407041736, 1407041739, 1407041740, 1407041743, 1407041744, 1407041745, 1407041746, 1407041749, 1407041754, 1407041760, 1407041762, 1407041766, 1407041769, 1407041770, 1407041771, 1407041801, 1407041803, 1407041805, 1407041819, 1407041820, 1407041829, 1407041830, 1407041832, 1407041836, 1407041838, 1407041839, 1407041840, 1407041842, 1407041873, 1407041904, 1407041935, 1407041966, 1407041977, 1407041989, 1407042019, 1407042050, 1407042081, 1407042112, 1407042143, 1407042145, 1407042176, 1407042207, 1407042238, 1407042269, 1407042300, 1407042318, 1407042349, 1407042352, 1407042353]","[1407041604, 1407041681, 1407041740, 1407041770, 1407041800, 1407041829, 1407041839, 1407041887, 1407041935, 1407041962, 1407041989, 1407042020, 1407042050, 1407042081, 1407042112, 1407042176, 1407042207, 1407042238, 1407042269, 1407042285, 1407042302, 1407042318, 1407042336, 1407042353]"
